,name,price,original_price,location,seller_name,brand,num_colors,rating_score,link_item,vouchers,categories
238,Laptop Dell E5310 CORE I5-10310U Ram 8G SSD 256G CẢM ỨNG - GIÁ RẺ,8600000,9900000,Vietnam,LAPTOP WANRY,No Brand,0,,https://www.lazada.vn/products/laptop-dell-e5310-core-i5-10310u-ram-8g-ssd-256g-cam-ung-gia-re-i2788793949.html,['Voucher save 13%'],"[4401, 4414, 9034]"
239,[p0512] Laptop Rugzak Mannelijke Multifunctionele Mode Business Casual Reizen Waterdicht 14 Inch School Baglarge Capaciteit Reizen,873262,931000,China,Iuesu188,No Brand,1,,https://www.lazada.vn/products/p0512-may-tinh-xach-tay-rugzak-mannelijke-da-chuc-nang-che-do-kinh-doanh-gian-di-reizen-waterdicht-14-inch-truong-baglarge-capaciteit-reizen-i2788392450.html,['Voucher save 6%'],"[4401, 4414, 9034]"
240,Jamaican $100 Semi-polymer Banknote 2018 Brand New UNC P-95,357143,500001,China,GAEVAZE,No Brand,0,,https://www.lazada.vn/products/jamaican-100-semi-polymer-banknote-2018-brand-new-unc-p-95-i2949811598.html,['Voucher save 29%'],"[4401, 4414, 9034]"
241,"[op059] 14 Zoll vertikale Laptop tasche mit drei Taschen, Umhängetasche mit Ärmeln, Computer tasche mit einer Schulter, Aktentasche für Laptops",872262,929000,China,wanwangp36180,No Brand,0,,https://www.lazada.vn/products/op059-14-zoll-vertikale-may-tinh-xach-tay-tasche-mit-drei-taschen-umhngetasche-mit-rmeln-may-tinh-tasche-mit-einer-schulter-aktentasche-fr-may-tinh-xach-tay-i2786954298.html,['Voucher save 6%'],"[4401, 4414, 9034]"
242,"[anpia] Tragbare Computer Schutzhülle wasserdichte Notebook-Hülle Laptop tasche für 13/14/15/15,6 Zoll MacBook HP Xiaomi Huawei Lenovo",660262,706000,China,jueyeg3019,No Brand,5,,https://www.lazada.vn/products/anpia-tragbare-may-tinh-schutzhlle-wasserdichte-may-tinh-xach-tay-hlle-may-tinh-xach-tay-tasche-fr-131415156-zoll-macbook-hp-xiaomi-huawei-lenovo-i2786658047.html,['Voucher save 6%'],"[4401, 4414, 9034]"
243,[op059] Meet the Forest Series Children's Notebook 192 Page Color Illustration Soft Leather Cute Diary Student Planner Agenda Notepad,772262,824000,China,wanwangp36180,No Brand,5,,https://www.lazada.vn/products/op059-dap-ung-loat-rung-tre-em-may-tinh-xach-tay-192-trang-mau-minh-hoa-da-mem-nhat-ky-de-thuong-thoi-khoa-bieu-hoc-sinh-chuong-trinh-nghi-su-notepad-i2786620392.html,['Voucher save 6%'],"[4401, 4414, 9034]"
244,[nxxlc] Anime Notebook Wc Gebonden Hanako Kun Cartoon Schattige Opmerking Boek Dagboek Schrijven Gereedschap Student Kantoorbenodigdheden Briefpapier Leren,325000,335000,China,vll564349,No Brand,6,,https://www.lazada.vn/products/nxxlc-may-tinh-xach-tay-anime-wc-gebonden-hanako-kun-phim-hoat-hinh-schattige-opmerking-boek-dagboek-schrijven-gereedschap-sinh-vien-kantoorbenodigdheden-briefpapier-leren-i2786565843.html,['Voucher save 3%'],"[4401, 4414, 9034]"
245,"[op059] Laptop tasche für Lenovo Chrome book Ideapad Thinkpad Yoga Thinkbook 15,6 13 14 Zoll Computer gehäuse Notebook Handtasche",670262,717000,China,wanwangp36180,No Brand,6,,https://www.lazada.vn/products/op059-may-tinh-xach-tay-tasche-fr-lenovo-may-tinh-chrome-book-ideapad-thinkpad-yoga-thinkbook-156-13-14-zoll-may-tinh-gehuse-may-tinh-xach-tay-handtasche-i2786539546.html,['Voucher save 7%'],"[4401, 4414, 9034]"
246,"[op058] Wasserdichte Laptop tasche PC-Hülle 11 13 14 15 Hülle tragbare Hülle für MacBook Air Pro 12 15,6 Zoll Redmi Mac Book M1 Laptop",224262,247000,China,ejb7724053,No Brand,18,,https://www.lazada.vn/products/op058-wasserdichte-may-tinh-xach-tay-tasche-pc-hlle-11-13-14-15-hlle-tragbare-hlle-fr-macbook-air-pro-12-156-zoll-redmi-mac-book-m1-may-tinh-xach-tay-i2786500201.html,['Voucher save 9%'],"[4401, 4414, 9034]"
247,[KUIO] NEUE RU Weiß Für packard Bell Easynote Q5WS1 P7YS0 TS13 TS11 TS11hr TS44 LS11 LS13 LS44 VG70 Russische Laptop Tastatur ☆,659325,684000,China,xuan95019,No Brand,0,,https://www.lazada.vn/products/kuio-neue-ru-wei-fr-packard-chuong-easynote-q5ws1-p7ys0-ts13-ts11-ts11hr-ts44-ls11-ls13-ls44-vg70-russische-may-tinh-xach-tay-ngon-i2786367153.html,['Voucher save 4%'],"[4401, 4414, 9034]"
248,[mnok] Laptop Tas 13.3 14 15.6 Inch Waterdichte Notebook Case Sleeve Voor Macbook Air Pro Computer Schouder Handtas Vrouwen Mannen Aktetas,747262,798000,China,huxip419,No Brand,24,,https://www.lazada.vn/products/mnok-may-tinh-xach-tay-133-14-156-inch-waterdichte-may-tinh-xach-tay-truong-hop-tay-ao-cho-macbook-air-pro-may-tinh-schouder-handtas-vrouwen-mannen-aktetas-i2786333583.html,['Voucher save 6%'],"[4401, 4414, 9034]"
249,[op059] Profession elle Anti-Kratzer Mode Hülle Fall Laptop tasche Wolle Filz Computer abdeckung für Ultra book Tablet PC Notebook,236262,260000,China,wanwangp36180,No Brand,12,,https://www.lazada.vn/products/op059-nghe-nghiep-elle-chong-kratzer-che-do-hlle-roi-may-tinh-xach-tay-tasche-wolle-filz-may-tinh-abdeckung-fr-ultra-book-may-tinh-bang-may-tinh-may-tinh-xach-tay-i2786327328.html,['Voucher save 9%'],"[4401, 4414, 9034]"
250,"[op059] Doppel Schicht Hohe Kapazität Laptop Tasche abdeckung, Tyvek faser papier laptop hülle für Dell XPS 13 15 zoll",799262,852000,China,wanwangp36180,No Brand,8,,https://www.lazada.vn/products/op059-doppel-schicht-hohe-kapazitt-may-tinh-xach-tay-tasche-abdeckung-tyvek-faser-papier-may-tinh-xach-tay-hlle-fr-dell-xps-13-15-zoll-i2786312868.html,['Voucher save 6%'],"[4401, 4414, 9034]"
251,[BYNYS] New For Acer Aspire 3 A315-23G A315-23-R63B Laptop HDD Hard Drive SSD Cable Connector DD0ZAUHD010 DD0ZAUHD011 50.HGLN7.003 ☆,328325,346000,China,oj9863866,No Brand,0,,https://www.lazada.vn/products/bynys-moi-cho-acer-aspire-3-a315-23g-a315-23-r63b-may-tinh-xach-tay-hdd-o-cung-ssd-cap-ket-noi-dd0zauhd010-dd0zauhd011-50-hgln7003-i2786295929.html,['Voucher save 5%'],"[4401, 4414, 9034]"
252,[CUCIS] Aufbewahrung halterung Haushalts regal schwimmende Wandre gale Laptop Schreibtischst änder,349325,367000,China,uvg3064624,No Brand,2,,https://www.lazada.vn/products/cucis-aufbewahrung-halterung-haushalts-regal-schwimmende-wandre-gale-may-tinh-xach-tay-schreibtischst-nder-i2786293638.html,['Voucher save 5%'],"[4401, 4414, 9034]"
253,"[op040] 9,7-11-Inch Lichtgewicht Laptop Etui Draagbare Schokbestendige Business Kawaii Vrouwen Laptop Handtas Tablet Handtas Bescherming",556000,579000,China,ueujeus-o,No Brand,3,,https://www.lazada.vn/products/op040-97-11-inch-lichtgewicht-may-tinh-xach-tay-etui-draagbare-schokbestendige-kinh-doanh-kawaii-vrouwen-may-tinh-xach-tay-handtas-may-tinh-bang-bescherming-i2786201995.html,['Voucher save 4%'],"[4401, 4414, 9034]"
254,[NHẬP ITL3M0 GIẢM 12%] Laptop Dell Latitude 3440 (i5-1235U/RAM 16GB/Onboard/512GB SSD/ Windows 11) -Bảo hành 12 tháng,14990000,18990000,Vietnam,PHONG VU Official Store,Dell,0,,https://www.lazada.vn/products/nhap-itl3m0-giam-12-laptop-dell-latitude-3440-i5-1235uram-16gbonboard512gb-ssd-windows-11-bao-hanh-12-thang-i2785917703.html,['Voucher save 21%'],"[4401, 4414, 9034]"
255,[op039] Nieuwe Wachtwoord Notebook Marmeren Textuur 100 Vellen Persoonlijk Dagboek Met Slot Code Dikke Notepad Lederen Kantoor Schoolbenodigdheden Gift,726262,776000,China,HueiuAI,No Brand,6,,https://www.lazada.vn/products/op039-nieuwe-wachtwoord-may-tinh-xach-tay-marmeren-textuur-100-vellen-persoonlijk-dagboek-gap-ma-khe-dikke-notepad-lederen-kantoor-schoolbenodigdheden-qua-tang-i2785824586.html,['Voucher save 6%'],"[4401, 4414, 9034]"
256,"[op055] Laptop tasche für 13,3 14 15 15,6 Zoll Schulter handtasche Business Aktentasche Notebook-Hülle für MacBook Air M1 Samsung Computer hülle",659262,705000,China,lm9351655,No Brand,12,,https://www.lazada.vn/products/op055-may-tinh-xach-tay-tasche-fr-133-14-15-156-zoll-schulter-handtasche-kinh-doanh-aktentasche-may-tinh-xach-tay-hlle-fr-macbook-air-m1-samsung-may-tinh-hlle-i2785815886.html,['Voucher save 6%'],"[4401, 4414, 9034]"
257,"[op041] Optische drahtlose Maus für Laptop-PC-Computer Mac Windows XP Vista 7 OS x 10,4 usw. schlanke tragbare geräuschlose stille Klick",323000,333000,China,Vgeyueis,No Brand,3,,https://www.lazada.vn/products/op041-optische-drahtlose-maus-cho-may-tinh-xach-tay-pc-may-tinh-mac-windows-xp-vista-7-os-x-104-usw-schlanke-tragbare-geruschlose-stille-klick-i2785629287.html,['Voucher save 3%'],"[4401, 4414, 9034]"
258,[op051] Portable CFexpress Card Reader USB 3.1 Gen 2 Memory Card Reader Drive-Free for Laptop Computer Phone for MacBook iPad Chromebook,779262,832000,China,Gyeius111,No Brand,3,,https://www.lazada.vn/products/op051-macbook-ipad-chromebook-cho-dien-thoai-di-dong-laptop-may-tinh-dau-doc-the-usb-cfexpress-31-gen-2-dau-doc-the-nho-o-dia-mien-phi-i2785617049.html,['Voucher save 6%'],"[4401, 4414, 9034]"
259,[op051] 2pcs laptop gummi füße für hp 17-by ca cr 17z-ca 17q-cs 17s 470 g7 TPN-I133 boden gehäuse gummist reifen pad notebook zubehör,778262,830000,China,Gyeius111,No Brand,1,,https://www.lazada.vn/products/op051-2-chiec-may-tinh-xach-tay-gummi-fe-fr-hp-17-by-ca-cr-17z-ca-17q-cs-17s-470-g7-tpn-i133-boden-gehuse-gummist-reifen-pad-may-tinh-xach-tay-zubehr-i2785236474.html,['Voucher save 6%'],"[4401, 4414, 9034]"
260,"[enkua] Neuer Laptop-Lüfter für GE72 GE62 PE60 PE70 GL62 GL72 Notebook-Kühler für 5V / 0,55A 3-Pin 3-Drähte Laptop Co",292262,319000,China,zhaijiua4164,No Brand,3,,https://www.lazada.vn/products/enkua-may-tinh-xach-tay-neuer-lfter-fr-ge72-ge62-pe60-pe70-gl62-gl72-may-tinh-xach-tay-khler-fr-5v055a-3-pin-3-drhte-may-tinh-xach-tay-co-i2784425245.html,['Voucher save 8%'],"[4401, 4414, 9034]"
261,[enkua] 2022 Notebooks En Tijdschriften A6 Budget Boek Notepad Portemonnees Agenda Planner Dagboek Kantoor Schoolbenodigdheden Briefpapier 6 Ringband,890262,948000,China,zhaijiua4164,No Brand,6,,https://www.lazada.vn/products/enkua-2022-may-tinh-xach-tay-en-tijdschriften-a6-ngan-sach-boek-notepad-portemonnees-chuong-trinh-nghi-su-ke-hoach-dagboek-kantoor-schoolbenodigdheden-briefpapier-6-ringband-i2784380264.html,['Voucher save 6%'],"[4401, 4414, 9034]"
262,[op033] Russisch/spanisch/französisch/us/uk/it/po Laptop-Tastatur für Acer Aspire 8942 7741z 8935 8940g 5253g g g,472262,508000,China,aww226468,No Brand,7,,https://www.lazada.vn/products/op033-russischspanischfranzsischusukitpo-may-tinh-xach-tay-tastatur-cho-acer-aspire-8942-7741z-8935-8940g-5253g-g-g-i2784364001.html,['Voucher save 7%'],"[4401, 4414, 9034]"
263,[MIKIY] Neue für Lenovo ThinkPad X200 X201 X201i Serie Laptop Ersatz CPU Lüfter ✬✫✩,333325,351000,China,pr816309,No Brand,0,,https://www.lazada.vn/products/mikiy-moi-cho-lenovo-thinkpad-x200-x201-x201i-loat-may-tinh-xach-tay-ersatz-cpu-lfter-i2784248227.html,['Voucher save 5%'],"[4401, 4414, 9034]"
264,"[MIKIY] Laptop tasche für Acer Asus Zenbook 13,3 Vivobook 15 Lenovo Thinkpad 14 13 15,4 15,6 Zoll Computer gehäuse Handtaschen hülle für Frauen ✬✫✩",766325,793000,China,pr816309,No Brand,15,,https://www.lazada.vn/products/mikiy-may-tinh-xach-tay-tasche-fr-acer-asus-zenbook-133-vivobook-15-lenovo-thinkpad-14-13-154-156-zoll-may-tinh-gehuse-handtaschen-hlle-fr-frauen-i2784190356.html,['Voucher save 3%'],"[4401, 4414, 9034]"
265,[eijia] External SSD 1TB Portable SSD USB Type C USB 3.1 500GB 2TB 4TB 8TB Solid State Drive Mobile Hard Disks for Xiaomi for Laptops PC,382262,414000,China,Uieu Aieos,No Brand,28,,https://www.lazada.vn/products/eijia-ssd-ngoai-1tb-xach-tay-ssd-loai-usb-c-usb-31-500gb-2tb-4tb-8tb-o-cung-luu-tru-the-ran-dia-cung-di-dong-de-xiaomi-cho-may-tinh-xach-tay-i2784147706.html,['Voucher save 8%'],"[4401, 4414, 9034]"
266,"[op006] Vintage alten stil Laptop Tasche abdeckung, tyvek faser papier laptop hülse fall für Huawei MateBook 13 14 Matebook X Pro 13,9""",715262,764000,China,ai3210145,No Brand,1,,https://www.lazada.vn/products/op006-co-dien-alten-stil-may-tinh-xach-tay-tasche-abdeckung-tyvek-faser-papier-may-tinh-xach-tay-hlse-roi-fr-huawei-matebook-13-14-matebook-x-pro-139-i2784049536.html,['Voucher save 6%'],"[4401, 4414, 9034]"
267,"[SUPOJ] Tragbare Laptop tasche Großraum Aktentasche 15,4 13 13,3 Zoll Computers chutz hülle für MacBook HP Huawei Asus Dell ☆",859325,887000,China,BIoe Buyei,No Brand,1,,https://www.lazada.vn/products/supoj-tragbare-may-tinh-xach-tay-tasche-groraum-aktentasche-154-13-133-zoll-may-tinh-chutz-hlle-fr-macbook-hp-huawei-asus-dell-i2783695766.html,['Voucher save 3%'],"[4401, 4414, 9034]"
268,"[SUPOJ] Damen Marke Handtasche Laptop Tasche 14,15, 15,6 Inch Frauen Koffer Koffer Für Macbook Air Pro, notebook Computer PC, Dropship T462 ☆",813325,841000,China,BIoe Buyei,No Brand,4,,https://www.lazada.vn/products/may-tinh-xach-tay-tasche-1415-156-inch-frauen-koffer-koffer-cho-macbook-air-pro-may-tinh-notebook-pc-dropship-t462-i2783569980.html,['Voucher save 3%'],"[4401, 4414, 9034]"
269,[SUPOJ] US Laptop Tastatur für Lenovo Ultrabook Yoga 13 YOGA13 ISE ITH IFI Englisch version schwarz 25202908 9Z.N7GPN.P01 25202897 ☆,695325,721000,China,BIoe Buyei,No Brand,0,,https://www.lazada.vn/products/supoj-chung-toi-may-tinh-xach-tay-tastatur-fr-lenovo-ultrabook-yoga-13-yoga13-ise-ith-ifi-englisch-phien-ban-schwarz-25202908-9z-n7gp-p01-25202897-i2783523197.html,['Voucher save 4%'],"[4401, 4414, 9034]"
270,[BAUSS] 3.5 Inch Ips Type-C Secundaire Screen Computer Cpu Gpu Ram Hdd Monitorusb Display Voor Vrij AIDA64 Mini Monitor ☆,584325,606000,China,Iueishei,No Brand,1,,https://www.lazada.vn/products/bauss-35-inch-ips-type-c-secundaire-man-hinh-cpu-may-tinh-gpu-ram-hdd-monitorusb-hien-thi-cho-vrij-aida64-man-hinh-nho-i2783417249.html,['Voucher save 4%'],"[4401, 4414, 9034]"
271,A5 Máy Tính Xách Tay Máy Tính Xách Tay Sạc Dự Phòng Đa Chức Năng Bộ Hộp Quà Máy Tính Xách Tay Dày Dặn Máy Tính Xách Tay Doanh Nghiệp,395502,476100,China,zhi587355173,No Brand,24,,https://www.lazada.vn/products/a5-may-tinh-xach-tay-may-tinh-xach-tay-sac-du-phong-da-chuc-nang-bo-hop-qua-may-tinh-xach-tay-day-dan-may-tinh-xach-tay-doanh-nghiep-i2783383226.html,['Voucher save 17%'],"[4401, 4414, 9034]"
272,"[BAUSS] Laptop tasche Freimaurer Notebook Tasche Kompass Silber Mode 13 14 15 15,6 lustige Schutz Computer Fall für MacBook Pro Lenovo ☆",861325,890000,China,Iueishei,No Brand,3,,https://www.lazada.vn/products/bauss-may-tinh-xach-tay-tasche-freimaurer-may-tinh-xach-tay-tasche-kompass-silber-che-do-13-14-15-156-lustige-schutz-may-tinh-roi-fr-macbook-pro-lenovo-i2783360695.html,['Voucher save 3%'],"[4401, 4414, 9034]"
273,[SUPOJ] Laptop Schoß Schreibtisch tragbare Laptop-Ständer Computer Lapdesk Tablett Notebook Halter Tablett für Bett Couch Tisch schwarz ☆,957325,988000,China,BIoe Buyei,No Brand,1,,https://www.lazada.vn/products/supoj-may-tinh-xach-tay-scho-schreibtisch-tragbare-may-tinh-xach-tay-stnder-may-tinh-lapdesk-tablett-may-tinh-xach-tay-day-tablett-fr-bett-di-vang-tisch-schwarz-i2783348541.html,['Voucher save 3%'],"[4401, 4414, 9034]"
274,[shaoy] Laptop Body Skin for ASUS VivoBook Pro 16X M7600Q Ultra Slim Vinyl Decals for ASUS VivoBook Pro 14X M7400Q Protective Film,875262,933000,China,IuesAies,No Brand,14,,https://www.lazada.vn/products/shaoy-may-tinh-xach-tay-da-co-the-cho-asus-vivobook-pro-16x-m7600q-sieu-mong-de-can-nhua-vinyl-cho-asus-vivobook-pro-14x-m7400q-mang-bao-ve-i2783253475.html,['Voucher save 6%'],"[4401, 4414, 9034]"
275,"[op010] A5 Vintage Passwort Notebook, Abschließbar Tagebuch, Verdickt Einfache Student Notebook, Hand Konto Buch, Notebook Schreibwaren. Cuaderno",811262,865000,China,ond0843511,No Brand,6,,https://www.lazada.vn/products/op010-a5-may-tinh-xach-tay-passwort-co-dien-abschliebar-tagebuch-verdickt-einfache-may-tinh-xach-tay-sinh-vien-tay-konto-buch-may-tinh-xach-tay-schreibwaren-cuaderno-i2782895172.html,['Voucher save 6%'],"[4401, 4414, 9034]"
276,[nuohu] Weiche Laptop-Tasche koreanischen Stil PVC 11-Zoll-Tablet-Fall Pu Leder transparente Laptop-Trage tasche Frauen Geschenke,517262,556000,China,op9935619,No Brand,1,,https://www.lazada.vn/products/nuohu-may-tinh-xach-tay-weiche-koreanischen-stil-pvc-11-zoll-tablet-fall-pu-leder-transparente-may-tinh-xach-tay-trage-tasche-frauen-geschenke-i2782873039.html,['Voucher save 7%'],"[4401, 4414, 9034]"
277,[QUIS] Neue Spanisch/SP laptop Tastatur für ASUS X556 X556U X556UA X556UB X556UF X556UJ X556UQ X556UR X556UV R558UA R558 schwarz keine rahmen ☆,754325,781000,China,rs654332,No Brand,0,,https://www.lazada.vn/products/quis-neue-spanischsp-may-tinh-xach-tay-asus-x556-x556u-x556ua-x556ub-x556uf-x556uj-x556uq-x556ur-x556uv-r558ua-r558-schwarz-keine-rahmen-i2782811424.html,['Voucher save 3%'],"[4401, 4414, 9034]"
278,[shaoy] Grote Capaciteit Laptop Tas 13/14/15 Inch Notebook Tas Voor Macbook Schoudertas Computer Handtas Aktetas,585262,618000,China,IuesAies,No Brand,7,,https://www.lazada.vn/products/shaoy-grote-capaciteit-may-tinh-xach-tay-may-tinh-xach-tay-131415-inch-tas-cho-macbook-schoudertas-may-tinh-handtas-aktetas-i2782735439.html,['Voucher save 5%'],"[4401, 4414, 9034]"
279,"[XUIS] Laptop tasche 13 14 15,6 Zoll Schulter-Einkaufstasche Notebook-Tasche für Macbook Air Pro HP Huawei Asus Dell Aktentasche Laptop-Hülle Tasche ☆",821325,849000,China,Gy1227euei,No Brand,9,,https://www.lazada.vn/products/xuis-may-tinh-xach-tay-tasche-13-14-156-zoll-schulter-einkaufstasche-may-tinh-xach-tay-tasche-fr-macbook-air-pro-hp-huawei-asus-dell-may-tinh-xach-tay-aktentasche-hlle-tasche-i2782635448.html,['Voucher save 3%'],"[4401, 4414, 9034]"
280,"Dell xps 7390 i7 10th /16/512G màn 4k cảm ứng laptop cao cấp sang trọng mỏng nhẹ đáp ứng tốt công việc văn phòng, gải trí",10950000,12800000,Vietnam,LAPTOP GIÁ SỈ HCM,Dell,0,,https://www.lazada.vn/products/dell-xps-7390-i7-10th-16512g-man-4k-cam-ung-laptop-cao-cap-sang-trong-mong-nhe-dap-ung-tot-cong-viec-van-phong-gai-tri-i3009546629.html,['Voucher save 14%'],"[4401, 4414, 9034]"
281,ylmz3 Front Tong D66-A501 A5 Thick Leather Office Business Meeting Notebook,216012,311000,China,ylmz3,No Brand,3,,https://www.lazada.vn/products/may-tinh-xach-tay-cuoc-hop-kinh-doanh-van-phong-da-day-a5-d66-a501-tong-truoc-ylmz3-i2839559278.html,['Voucher save 31%'],"[4401, 4414, 9034]"
282,Laptop Xách Tay 4G Học Tập Làm Việc Giải Trí Tốt BH 9/2025,2000000,4000000,Vietnam,Máy Tính Laptop Phụ Kiện,Dell,0,,https://www.lazada.vn/products/laptop-xach-tay-4g-hoc-tap-lam-viec-giai-tri-tot-bh-92025-i2784832275.html,['Voucher save 50%'],"[4401, 4414, 9034]"
283,"[op010] 19,5 cm * 14cm Notebooks mit Schloss Mädchen Plüsch Notebook Cartoon Katze Nette Tagebuch Passwort Buch Student Belohnung Buch für Kinder",613262,656000,China,ond0843511,No Brand,2,,https://www.lazada.vn/products/op010-195-cm-14cm-may-tinh-xach-tay-mit-schloss-mdchen-plsch-may-tinh-xach-tay-phim-hoat-hinh-katze-nette-tagebuch-passwort-buch-sinh-vien-belohnung-buch-fr-kinder-i2782622302.html,['Voucher save 7%'],"[4401, 4414, 9034]"
284,"[wwudo] Laptop tasche 13,13.3,14 Zoll, Hülle für MacBook Air Pro iPad, 11 ""Mid Tablet Notebook Computer Dame Frauen Zebras Drops hip",748262,799000,China,Gueisag1,No Brand,4,,https://www.lazada.vn/products/wwudo-may-tinh-xach-tay-tasche-1313314-zoll-hlle-fr-macbook-air-pro-ipad-11-giua-may-tinh-bang-may-tinh-notebook-dame-frauen-zebras-giot-hong-i2782498178.html,['Voucher save 6%'],"[4401, 4414, 9034]"
285,[XUIS] A Notebook with Square PU Leather Combination Lock. Simple Multi-functional Office Meeting Notebook ☆,304325,321000,China,Gy1227euei,No Brand,1,,https://www.lazada.vn/products/xuis-mot-may-tinh-xach-tay-voi-khoa-ket-hop-chat-lieu-da-pu-vuong-may-tinh-xach-tay-cuoc-hop-van-phong-da-chuc-nang-don-gian-i2782437940.html,['Voucher save 5%'],"[4401, 4414, 9034]"
286,[FUSO] Nieuwe Laptop Tas 13.3 14 15 15.6 Inch Mouw Waterdichte Schouder Draagtas Notebook Cover Handtas Voor Xiaomi Air Pro vrouwen Mannen ✬✫✩,702325,728000,China,Iuiesn332,No Brand,18,,https://www.lazada.vn/products/fuso-nieuwe-may-tinh-xach-tay-133-14-15-156-inch-mouw-waterdichte-schouder-draagtas-may-tinh-xach-tay-bia-handtas-cho-xiaomi-air-pro-vrouwen-mannen-i2782372916.html,['Voucher save 4%'],"[4401, 4414, 9034]"
287,[KUZI] Notebook with Password Lock Leather Agenda Week Planner Notepad School Stationery Travel,521325,538000,China,EUURID-10,No Brand,2,,https://www.lazada.vn/products/kuzi-may-tinh-xach-tay-voi-chuong-trinh-nghi-su-da-khoa-mat-ma-tuan-ke-hoach-notepad-van-phong-pham-truong-hoc-du-lich-i2781623338.html,['Voucher save 3%'],"[4401, 4414, 9034]"
288,[KUZI] Kpop Idool Verdwaalde Kinderen Randapparaat Notebook Notebook Ster Perifeer Dezelfde Rekening Boek Kwaliteit Nieuwe Collectie Fans Boek ☆,231000,233000,China,EUURID-10,No Brand,5,,https://www.lazada.vn/products/kuzi-kpop-idool-verdwaalde-kinderen-randapparaat-may-tinh-xach-tay-may-tinh-xach-tay-ster-perifeer-dezelfde-rekening-boek-kwaliteit-nieuwe-collectie-nguoi-ham-mo-boek-i2781504906.html,['Voucher save 1%'],"[4401, 4414, 9034]"
289,"[HUOB] Laptop tasche PC-Hülle 11 13 14 15 Abdeckung Funda Hülle tragbare Hülle für MacBook Air Pro 12 13,3 15,4 15,6 Zoll Redmi Mac Buch m1 ☆",224325,240000,China,Guei eioe,No Brand,15,,https://www.lazada.vn/products/huob-may-tinh-xach-tay-tasche-pc-hlle-11-13-14-15-abdeckung-funda-hlle-tragbare-hlle-fr-macbook-air-pro-12-133-154-156-zoll-redmi-mac-buch-m1-i2780988730.html,['Voucher save 7%'],"[4401, 4414, 9034]"
290,[HUOB] A5 Verdikte Zonnebloem Cover Notepad Leer Zacht Oppervlak Eenvoudige Student Hand Account Notebook Business Kantoor Vergadering Levert ☆,902325,932000,China,Guei eioe,No Brand,3,,https://www.lazada.vn/products/huob-a5-verdikte-zonnebloem-bia-notepad-leer-zacht-oppervlak-eenvoudige-sinh-vien-viet-tay-may-tinh-xach-tay-kinh-doanh-kantoor-vergadering-levert-i2780975692.html,['Voucher save 3%'],"[4401, 4414, 9034]"
291,"[TAIM] Original New Trackpad For Macbook Pro Retina 15.4"" Laptop A1398 Touchpad 821-1904-A 2013 2014 ✬✫✩",545325,563000,China,Kiei100,No Brand,0,,https://www.lazada.vn/products/muc-dich-ban-dau-moi-trackpad-cho-macbook-pro-retina-154-may-tinh-xach-tay-a1398-touchpad-821-1904-a-2013-2014-i2780865540.html,['Voucher save 3%'],"[4401, 4414, 9034]"
292,"[op008] 4,8-6,8 cm unter Schreibtisch Laptop halterung Halterung mit Schrauben für MacBook Aufbewahrung stablett für Notebook-Computer zubehör",507262,545000,China,skb122422,No Brand,2,,https://www.lazada.vn/products/op008-48-68-cm-unter-schreibtisch-may-tinh-xach-tay-halterung-mit-schrauben-fr-macbook-aufbewahrung-stablett-fr-may-tinh-xach-tay-zubehr-i2780574327.html,['Voucher save 7%'],"[4401, 4414, 9034]"
293,[GAOR] Kinbor Weekly Notebook Portable Notebook Handbook Efficiency Manual Portable Notebook Office Supplies ✬✫✩,488325,510000,China,IEOSUEI,No Brand,2,,https://www.lazada.vn/products/gaor-kinbor-hang-tuan-may-tinh-xach-tay-may-tinh-xach-tay-di-dong-so-tay-hieu-qua-huong-dan-su-dung-may-tinh-xach-tay-di-dong-vat-tu-van-phong-i2780550432.html,['Voucher save 4%'],"[4401, 4414, 9034]"
294,[DNCP] Stationery Notebook A5 Retro Diary Combination Lock Notepad High Quality PU Cover School Notebook Office Writing Log ☆,455325,476000,China,KieuAuei,No Brand,6,,https://www.lazada.vn/products/dncp-van-phong-pham-may-tinh-xach-tay-a5-retro-nhat-ky-khoa-ket-hop-notepad-chat-luong-cao-pu-bia-vo-di-hoc-van-phong-viet-log-i2780352170.html,['Voucher save 4%'],"[4401, 4414, 9034]"
295,"[op004] 300Pcs M2,M2.5, m3 Laptop Notebook Computer Schroeven Vervanging Kit Voor Hp Ibm Dell Sony Acer Asus Lenovo Toshiba Gateway Samsung",270262,295000,China,Ueisheinn,No Brand,2,,https://www.lazada.vn/products/op004-300pcs-m2-m25-m3-may-tinh-xach-tay-may-tinh-notebook-schroeven-vervanging-kit-cho-hp-ibm-dell-sony-acer-asus-lenovo-toshiba-cong-samsung-i2780272583.html,['Voucher save 8%'],"[4401, 4414, 9034]"
296,"[zxcvb] Laptop tasche 13,13.3,14 Zoll, Hülle für MacBook Air Pro iPad 9.7.10,11 ""Mid Tablet Notebook Computer Frauen Dame weiblich Drops hip",748262,799000,China,ezt021412,No Brand,8,,https://www.lazada.vn/products/zxcvb-may-tinh-xach-tay-tasche-1313314-zoll-hlle-cho-macbook-air-pro-ipad-971011-giua-may-tinh-bang-may-tinh-notebook-frauen-dame-weiblich-giot-hong-i2780267535.html,['Voucher save 6%'],"[4401, 4414, 9034]"
